"ts" "mags" "x" "y" "gen" "cat.idx"
0.00970110676479778 3.1401114603864 13.2104146852202 42.7026382518203 0 1
0.00970160028633246 4.0538802829885 13.2187106095694 42.7066407401661 0 1
0.0540891002383517 3.29329292473802 13.1535626745502 42.7883803155167 0 1
0.0637971525283855 3.12097175012619 13.1552924560447 42.7883509169978 2 1
0.135574681393764 3.71347757271258 13.1595257940221 42.8159939597535 0 1
0.256199492434797 3.41712017448133 13.1563053129009 42.8020158844179 0 1
0.654928122016599 3.98623889718426 13.1583313693896 42.8089367438302 0 1
2.33196660403153 3.26793284892811 13.1442829165378 42.8208788932786 0 1
3.95561148943102 3.15925397600692 13.2225497801551 42.7059277681114 0 1
6.3115322371818 3.06540511447948 13.2327244211865 42.6863966043624 0 1
1.15740740740741e-05 6.01 13.2232 42.7063 0 1
0.038900462962963 5.06 13.1602 42.8117 0 1
0.0395949074074074 5.39 13.1537 42.7935 0 1
0.0314316549007549 3.03352360703651 13.224611852508 42.706719134652 0 2
0.0360767906998527 3.22769407401456 13.2120348587504 42.716133622016 0 2
0.0399672041431493 3.0402671214448 13.2312439395543 42.7131735658668 2 2
0.0426126750976049 3.80817598817357 13.2066097042597 42.7177870417743 2 2
0.0445334317045476 3.22507797137918 13.2132712877701 42.7177442828958 2 2
0.0527140612463372 4.03366201784737 13.148645632465 42.8145370769761 0 2
0.0566590249538456 3.44088618293693 13.1667284985049 42.8151557523962 0 2
0.0598880411695002 3.34128274826448 13.1450575770499 42.7995311823953 0 2
0.0654177579284287 3.06349468055575 13.1479746115751 42.79164378894 2 2
0.0843988960239972 3.38267683223073 13.1594151683528 42.8289423986675 2 2
0.0844741067982674 3.39200026568917 13.1665225320249 42.8094416119232 0 2
0.102705897908479 3.28925860679669 13.1474532231211 42.7952466913001 0 2
0.130926693112575 3.34163005541211 13.1568829303718 42.8005321642992 2 2
0.141989676168783 3.02057736358491 13.148731743399 42.786780640218 0 2
0.148241752960223 3.38703228418831 13.2256205309693 42.6928371646486 0 2
0.164202559736234 3.43717272047862 13.1652240686512 42.7994627526631 0 2
0.172417938479214 3.03641720082691 13.1695684567321 42.7939826854078 0 2
0.220629913393983 3.21905477316418 13.1566809922685 42.828557635662 0 2
0.312759970351519 3.08262022854158 13.14238871596 42.8239242492103 2 2
0.314654460532625 3.03676612181297 13.1515980887436 42.7987132160683 3 2
0.32818510251696 4.43697060200067 13.1590686479696 42.7968216050104 4 2
0.340554629875174 3.6953982287696 13.2245751506406 42.7115601015081 2 2
0.37632125116534 3.09432395441803 13.142105791916 42.8345766716238 3 2
0.491294332121192 3.07767232223974 13.1574137319884 42.8013386020917 3 2
0.581462679762502 3.45866575294531 13.1624690757583 42.8133016860072 4 2
0.584377725592493 3.22045690071632 13.2058809961181 42.7084921328601 0 2
0.735241616066711 3.50809657762438 13.1496498508067 42.8128006753987 2 2
0.753088884115587 3.54992365600593 13.1451685930091 42.8079716688242 3 2
0.758088898893263 3.23115464760796 13.1495436923519 42.8214116224637 4 2
0.772019660452707 3.55105206510373 13.1334498801641 42.8096750220649 4 2
0.784460335039878 4.06411878087849 13.1594399512556 42.8076046934935 2 2
0.793121381991689 3.23621537776292 13.1693660668311 42.8029281389696 3 2
0.965295474829112 3.47500996793783 13.1511623309935 42.802364717845 0 2
0.990704947299595 3.20909152385591 13.1750422153833 42.813268395618 0 2
0.997214748658873 3.7166648399175 13.1674066360929 42.799830089767 4 2
1.02402616536609 3.476777247976 13.1790958842036 42.7983375764085 5 2
1.04299569863946 3.67592782116862 13.1795578294033 42.8259467200878 2 2
1.14788680731534 3.45059347881519 13.1808532886312 42.8229297566398 3 2
1.2027831045705 3.58301434110495 13.1484523307217 42.7963530059903 3 2
2.10476620968345 3.50667056115223 13.1823862037301 42.7870506964443 2 2
2.11873883887111 3.40549427613109 13.167921624312 42.8109149395125 5 2
2.18041914031842 3.24628735386837 13.2142041591064 42.711921679129 0 2
3.817330787424 3.05717215456132 13.2503088841124 42.819099522814 1 2
3.83004344846202 3.89876121337853 13.2372518707483 42.8181761160233 2 2
3.95439977598891 3.48644478778837 13.219041834254 42.7047027538928 0 2
3.99340461585097 3.30816196893523 13.2597988799041 42.8244451408494 2 2
4.34684196771404 3.14455457460412 13.2093640185831 42.7042963086839 2 2
4.53966021435252 3.06151321787985 13.1747482997122 42.8093012465115 2 2
4.54795004098859 3.1675519802311 13.1743700427737 42.8052124166289 3 2
4.56813971072384 3.08732607797062 13.1665360982129 42.8020745799546 4 2
4.60448596950151 3.13054117223003 13.1775087833733 42.796298031492 5 2
4.63358646235429 4.17947925995604 13.02202175556 42.9620630228497 1 2
5.03072368926829 4.08364398125551 13.1657057463539 42.7955672191277 0 2
5.22360005323404 3.23094614546029 13.2028762155558 42.7106579461628 2 2
1.15740740740741e-05 6.01 13.2232 42.7063 0 2
0.038900462962963 5.06 13.1602 42.8117 0 2
0.0395949074074074 5.39 13.1537 42.7935 0 2
0.00743210757629467 3.43513708044227 13.2199411620175 42.709025656174 0 3
0.0150599717628502 3.05880897310512 13.2253947639125 42.6936234480679 0 3
0.0178994264779513 3.52085478526128 13.1956551975339 42.7094970709293 0 3
0.0233712420523941 3.24860211823437 13.2331271802387 42.7132151682743 0 3
0.0253652822572379 3.24742318067195 13.2330370111006 42.7111515854952 2 3
0.0584366128120887 3.54053626138605 13.1662458261412 42.819697362201 0 3
0.0682126364924834 3.09157134317283 13.2155802916135 42.6902048961417 2 3
0.0953564513429175 4.07437262819873 13.1656823692309 42.8059649233806 0 3
0.120842385192384 3.34378397886345 13.2271699364399 42.6921614953769 0 3
0.132922687111017 3.37171364314229 13.1641929850576 42.7980447885313 0 3
0.135524744799277 3.42766185903486 13.1618155337149 42.8074377448938 0 3
0.198588354248057 3.06897958770591 13.1430628488491 42.8117932229894 0 3
0.230956431965226 3.07730655681569 13.1966524995772 42.6941457471204 2 3
0.244032720556461 2.99901926296157 13.2024410167623 42.6918786199777 3 3
0.282299044493499 2.99819359434598 13.219594915144 42.6971943121087 0 3
0.322847874239701 3.20145957011346 13.2017278557896 42.7005347697327 3 3
0.339549439478854 3.02313488864675 13.2003611121624 42.7029249934453 4 3
0.419656006924068 2.99750145733467 13.2362594808335 42.7122965917996 2 3
0.429690704342042 3.3167754948907 13.2344320202139 42.7088920704486 3 3
0.442853551405828 4.69419725679001 13.2242088050346 42.7082267642118 3 3
0.541199994071485 3.83306313408528 13.1516013240607 42.7787044915606 0 3
0.549642753147173 3.09190140484856 13.1400922056218 42.7812383549295 2 3
0.550233322112782 3.21105089326925 13.1923249103759 42.7114551366494 5 3
0.570250942224591 4.00942396891384 13.194036536501 42.711708356031 6 3
0.699494832848274 3.69344147499995 13.214298150868 42.6846599549969 2 3
0.701871809594918 3.14175498529537 13.222849077184 42.6839016242087 3 3
0.712135734246703 3.05295222411946 13.2268565631905 42.7178158176783 3 3
0.805465752073211 3.17135142462733 13.2104510406298 42.689868454281 3 3
0.833787520260224 3.00240342083879 13.2046338420371 42.695435825874 4 3
0.870565173933549 3.35961832831512 13.2194641795216 42.6956896766603 4 3
0.937296623769442 3.18746496830934 13.1844398781752 42.6995891709698 6 3
1.1157452922394 3.89698715514758 13.228604505257 42.7193831645814 4 3
1.13023463638156 3.51358765373811 13.2239600779042 42.7137078976601 5 3
1.37012766055746 3.38790661270299 13.2247602177274 42.715928450214 4 3
1.47561387196656 3.1513214793603 13.2148071285593 42.6882771293419 3 3
1.51279571808744 3.28492036657192 13.2234595256326 42.7144557805725 6 3
1.52116128305004 2.99216914741741 13.2299093961172 42.7109541155945 0 3
1.53009096119653 3.53706620575879 13.2293006226811 42.7180376752202 7 3
1.72913360562238 3.01687719659927 13.2282851998026 42.7145610597158 2 3
2.60334601810662 4.85045569740809 13.2231331442648 42.710112150423 4 3
2.61705951661205 3.24522322625043 13.22353228966 42.6872920013318 5 3
2.71647512613168 3.31690741087671 13.2208003747468 42.7102341227263 5 3
3.46150203623397 3.12497975513076 13.2131108547235 42.674799989825 3 3
4.17062420707112 3.01137904846067 13.2381183423768 42.7262789959929 5 3
1.15740740740741e-05 6.01 13.2232 42.7063 0 3
0.038900462962963 5.06 13.1602 42.8117 0 3
0.0395949074074074 5.39 13.1537 42.7935 0 3
0.0744931085552673 3.02784649575515 13.1792474322065 42.8220337933569 0 4
0.0812177900707902 3.16809776566203 13.2168442654264 42.7012680835727 0 4
0.0878208678327601 3.51187878458124 13.1398586758563 42.7957205252429 0 4
0.125589664979966 3.6234097871986 13.2254596970616 42.7083807085674 0 4
0.14591157469869 3.41354050953657 13.1579854762751 42.8165437484722 0 4
0.18139747646035 3.38992839591448 13.2219250539657 42.6986682124093 0 4
0.263342019869015 3.01454205882193 13.1647331680324 42.8099001912668 1 4
0.319894749011518 3.48157643849794 13.2183143855587 42.7075310255925 0 4
0.437702552922617 3.26726898990003 13.2259790291324 42.7089812084563 0 4
0.454257783065723 4.04688825385615 13.2223416516236 42.7211514495972 2 4
0.467052678659768 3.67698403795506 13.2301590344331 42.7404673324694 3 4
0.514481330554124 3.73274360286887 13.1613969137633 42.7867274526684 2 4
0.529411887491868 3.5035323197522 13.2315148566893 42.6986323688575 0 4
1.03414904348948 3.24102320652091 13.2369518833012 42.7106531271585 0 4
1.17852651990383 3.81218048981347 13.1590210117423 42.7992977765399 0 4
1.33413221387993 3.37791201558011 13.1571826085639 42.7944606730021 2 4
4.77262511818676 3.12954897523721 13.2360260260767 42.7020454680519 2 4
1.15740740740741e-05 6.01 13.2232 42.7063 0 4
0.038900462962963 5.06 13.1602 42.8117 0 4
0.0395949074074074 5.39 13.1537 42.7935 0 4
0.00529093884893229 3.02110042773327 13.2230062180964 42.706350808788 0 5
0.00997214890313275 3.27629898646968 13.2222720689479 42.700372876385 0 5
0.0105911030020406 3.41580671453412 13.2121134285274 42.7033148883173 0 5
0.017242782144683 3.11260901504713 13.2065060033719 42.6992521532971 0 5
0.0309749696317791 3.35078026226736 13.2326225856459 42.6998184282253 2 5
0.0437193265761093 3.0527879717212 13.2216475697143 42.7089361667697 0 5
0.0488315774538918 3.42239089754808 13.1559946950315 42.829726721549 0 5
